order_nr,fpc_id,year,month,day,customer,uom,shipment
,81566451,2016,2,8,TESCO POLAND [2000438544],su,776.43
,81566451,2016,2,22,TESCO POLAND [2000438544],su,266.9
,81566451,2016,2,31,TESCO POLAND [2000438544],su,24.26
,81566451,2016,2,1,Tesco Czech Rep.,su,36.4
,81566451,2016,2,8,Tesco Czech Rep.,su,181.98
,81566451,2016,2,15,Tesco Czech Rep.,su,0
,81566451,2016,2,22,Tesco Czech Rep.,su,-169.84
,81566451,2016,2,1,Tesco Hungary,su,24.26
,81566451,2016,2,15,Tesco Hungary,su,24.26
,81566451,2016,2,1,Tesco Slovak Rep.,su,-286.54
,81566451,2016,2,8,Tesco Slovak Rep.,su,124.78
,81566451,2016,2,15,Tesco Slovak Rep.,su,-81.46
,81566451,2016,2,22,Tesco Slovak Rep.,su,-288.27
,81566451,2016,2,31,Tesco Slovak Rep.,su,120.16
,81531175,2016,2,8,Ahold Czech Rep.,su,153.99
,81531175,2016,2,15,Ahold Czech Rep.,su,30.8
,81531175,2016,2,1,Auchan Hungary,su,69.66
,81531175,2016,2,8,Auchan Hungary,su,2.2
,81531175,2016,2,15,Auchan Hungary,su,52.8
,81531175,2016,2,22,Auchan Hungary,su,6.6
,81531175,2016,2,31,Auchan Hungary,su,4.4
,81531175,2016,2,15,BALTIC LOGISTIC SOLUTIONS [2002785938],su,153.99
,81531175,2016,2,15,Billa Croatia,su,7.33
,81531175,2016,2,1,CARREFOUR POLAND [2000551514],su,92.4
,81531175,2016,2,8,CARREFOUR POLAND [2000551514],su,61.6
,81531175,2016,2,15,CARREFOUR POLAND [2000551514],su,92.4
,81531175,2016,2,31,CARREFOUR POLAND [2000551514],su,30.8
,81531175,2016,2,1,Drogerie Markt Croatia,su,153.99
,81531175,2016,2,8,Drogerie Markt Croatia,su,153.99
,81531175,2016,2,15,Drogerie Markt Croatia,su,123.19
,81531175,2016,2,22,Drogerie Markt Croatia,su,184.79
,81531175,2016,2,31,Drogerie Markt Croatia,su,123.19
,81531175,2016,2,1,Drogerie Markt Hungary,su,184.79
,81531175,2016,2,8,Drogerie Markt Hungary,su,215.59
,81531175,2016,2,15,Drogerie Markt Hungary,su,246.39
,81531175,2016,2,22,Drogerie Markt Hungary,su,61.6
,81531175,2016,2,22,Esa Logistika s.r.o. Slovak Re,su,61.6
,81531175,2016,2,8,Konzum Croatia,su,251.52
,81531175,2016,2,1,Metro Slovak Rep.,su,44
,81531175,2016,2,8,Metro Slovak Rep.,su,18.33
,81531175,2016,2,15,Metro Slovak Rep.,su,22
,81531175,2016,2,22,Metro Slovak Rep.,su,15.4
,81531175,2016,2,8,NAVO POLAND DISTRIBUTOR [2000561397],su,92.4
,81531175,2016,2,1,Orbico Hungary,su,92.4
,81531175,2016,2,8,Orbico Hungary,su,92.4
,81531175,2016,2,15,Orbico Hungary,su,61.6
,81531175,2016,2,22,Orbico Hungary,su,153.99
,81531175,2016,2,1,Orbico Slovenia,su,102.66
,81531175,2016,2,15,Orbico Slovenia,su,66.73
,81531175,2016,2,22,Orbico Slovenia,su,92.4
,81531175,2016,2,1,PK Solvent Czech Rep.,su,131.99
,81531175,2016,2,8,PK Solvent Czech Rep.,su,30.8
,81531175,2016,2,15,PK Solvent Czech Rep.,su,123.19
,81531175,2016,2,22,PK Solvent Czech Rep.,su,92.4
,81531175,2016,2,15,PK Solvent Slovak Rep.,su,2.2
,81531175,2016,2,22,PK Solvent Slovak Rep.,su,3.67
,81531175,2016,2,8,PMI POLAND [2000876714],su,92.4
,81531175,2016,2,8,SANITEX ESTONIA [2002730421],su,61.6
,81531175,2016,2,1,TESCO POLAND [2000438544],su,61.6
,81531175,2016,2,8,TESCO POLAND [2000438544],su,30.8
,81531175,2016,2,15,TESCO POLAND [2000438544],su,61.6
,81531175,2016,2,22,TESCO POLAND [2000438544],su,61.6
,81531175,2016,2,22,Tesco Czech Rep.,su,66.73
,81531175,2016,2,31,Tesco Hungary,su,61.6
,81531175,2016,2,1,Tesco Slovak Rep.,su,38.86
,81531175,2016,2,8,Tesco Slovak Rep.,su,59.4
,81531175,2016,2,15,Tesco Slovak Rep.,su,85.8
,81531175,2016,2,22,Tesco Slovak Rep.,su,35.93
,81531175,2016,2,31,Tesco Slovak Rep.,su,25.67
,81532774,2016,2,1,Auchan Hungary,su,27.38
,81532774,2016,2,8,Auchan Hungary,su,1.47
,81532774,2016,2,15,Auchan Hungary,su,0.49
,81532774,2016,2,22,Auchan Hungary,su,34.22
,81532774,2016,2,31,Auchan Hungary,su,0.49
,81532774,2016,2,1,CARREFOUR POLAND [2000551514],su,1368.43
,81532774,2016,2,8,CARREFOUR POLAND [2000551514],su,1399.23
,81532774,2016,2,31,Esa Logistika s.r.o. Slovak Re,su,4.89
,81532774,2016,2,8,NAVO POLAND DISTRIBUTOR [2000561397],su,52.8
,81532774,2016,2,22,NAVO POLAND DISTRIBUTOR [2000561397],su,554.41
,81532774,2016,2,1,Orbico Hungary,su,29.33
,81532774,2016,2,1,PK Solvent Czech Rep.,su,136.4
,81532774,2016,2,8,PK Solvent Czech Rep.,su,52.8
,81532774,2016,2,15,PK Solvent Czech Rep.,su,4.4
,81532774,2016,2,22,PK Solvent Czech Rep.,su,105.6
,81532774,2016,2,1,Tesco Hungary,su,157.91
,81532774,2016,2,15,Tesco Hungary,su,29.33
,81532774,2016,2,22,Tesco Hungary,su,58.67
,81532774,2016,2,31,Tesco Hungary,su,29.33
,81531172,2016,2,1,AUCHAN POLAND [2000422074],su,246.41
,81531172,2016,2,8,AUCHAN POLAND [2000422074],su,462.01
,81531172,2016,2,15,AUCHAN POLAND [2000422074],su,30.8
,81531172,2016,2,22,AUCHAN POLAND [2000422074],su,30.8
,81531172,2016,2,8,Auchan Hungary,su,0.49
,81531172,2016,2,15,Auchan Hungary,su,0.49
,81531172,2016,2,22,Auchan Hungary,su,1.47
,81531172,2016,2,31,Auchan Hungary,su,0.98
,81531172,2016,2,1,BALTIC LOGISTIC SOLUTIONS [2002785938],su,462.01
,81531172,2016,2,8,BALTIC LOGISTIC SOLUTIONS [2002785938],su,61.6
,81531172,2016,2,15,BALTIC LOGISTIC SOLUTIONS [2002785938],su,92.4
,81531172,2016,2,15,Billa Croatia,su,105.6
,81531172,2016,2,15,Billa Czech Rep.,su,61.6
,81531172,2016,2,22,Billa Czech Rep.,su,61.6
,81531172,2016,2,31,Billa Czech Rep.,su,61.6
,81531172,2016,2,1,"Billa, s.r.o Slovak Rep.",su,30.8
,81531172,2016,2,8,"Billa, s.r.o Slovak Rep.",su,30.8
,81531172,2016,2,15,"Billa, s.r.o Slovak Rep.",su,30.8
,81531172,2016,2,31,"Billa, s.r.o Slovak Rep.",su,30.8
,81531172,2016,2,8,CARREFOUR POLAND [2000551514],su,30.8
,81531172,2016,2,15,CARREFOUR POLAND [2000551514],su,30.8
,81531172,2016,2,15,Drogerie Markt Croatia,su,30.8
,81531172,2016,2,22,Drogerie Markt Croatia,su,30.8
,81531172,2016,2,15,Drogerie Markt Czech Rep.,su,301.16
,81531172,2016,2,22,Drogerie Markt Czech Rep.,su,61.6
,81531172,2016,2,15,Drogerie Markt Slovak Rep.,su,61.6
,81531172,2016,2,22,Drogerie Markt Slovak Rep.,su,61.6
,81531172,2016,2,31,Drogerie Markt Slovak Rep.,su,154
,81531172,2016,2,1,Esa Logistika s.r.o. Slovak Re,su,30.8
,81531172,2016,2,8,Esa Logistika s.r.o. Slovak Re,su,92.4
,81531172,2016,2,15,Esa Logistika s.r.o. Slovak Re,su,30.8
,81531172,2016,2,22,Esa Logistika s.r.o. Slovak Re,su,123.2
,81531172,2016,2,15,GLYNN AESTHETICS CZECH REPUBLI,su,24.45
,81531172,2016,2,31,GLYNN AESTHETICS CZECH REPUBLI,su,48.89
,81531172,2016,2,8,HEBE POLAND [2002685311],su,79.2
,81531172,2016,2,1,KAUFLAND POLAND MARKETY [2000571507],su,30.8
,81531172,2016,2,8,KAUFLAND POLAND MARKETY [2000571507],su,184.8
,81531172,2016,2,15,KAUFLAND POLAND MARKETY [2000571507],su,184.8
,81531172,2016,2,31,KAUFLAND POLAND MARKETY [2000571507],su,924.02
,81531172,2016,2,1,Kaufland Slovak Rep.,su,17.6
,81531172,2016,2,22,Kaufland Slovak Rep.,su,30.8
,81531172,2016,2,8,Krajcik Emil Slovak Rep.,su,30.8
,81531172,2016,2,22,Krajcik Emil Slovak Rep.,su,30.8
,81531172,2016,2,8,LE CLERC POLAND [2000519165],su,61.6
,81531172,2016,2,22,LE CLERC POLAND [2000519165],su,61.6
,81531172,2016,2,1,MAKRO POLAND [2000341202],su,4.4
,81531172,2016,2,8,MAKRO POLAND [2000341202],su,8.8
,81531172,2016,2,15,MAKRO POLAND [2000341202],su,22
,81531172,2016,2,22,MAKRO POLAND [2000341202],su,4.4
,81531172,2016,2,31,MAKRO POLAND [2000341202],su,4.4
,81531172,2016,2,1,Makro Czech Rep.,su,31.78
,81531172,2016,2,8,Makro Czech Rep.,su,16.62
,81531172,2016,2,15,Makro Czech Rep.,su,17.11
,81531172,2016,2,22,Makro Czech Rep.,su,2.44
,81531172,2016,2,1,Metro Hungary,su,30.8
,81531172,2016,2,22,Metro Hungary,su,3.91
,81531172,2016,2,31,Metro Hungary,su,7.82
,81531172,2016,2,1,Metro Slovak Rep.,su,18.58
,81531172,2016,2,8,Metro Slovak Rep.,su,2.44
,81531172,2016,2,15,Metro Slovak Rep.,su,10.27
,81531172,2016,2,22,Metro Slovak Rep.,su,6.84
,81531172,2016,2,1,Muller Drogeria Hungary,su,112.94
,81531172,2016,2,8,Muller Drogeria Hungary,su,112.94
,81531172,2016,2,15,Muller Drogeria Hungary,su,150.58
,81531172,2016,2,22,Muller Drogeria Hungary,su,143.74
,81531172,2016,2,8,NAVO POLAND DISTRIBUTOR [2000561397],su,1478.43
,81531172,2016,2,15,NAVO POLAND DISTRIBUTOR [2000561397],su,708.42
,81531172,2016,2,22,NAVO POLAND DISTRIBUTOR [2000561397],su,800.82
,81531172,2016,2,22,Orbico Croatia,su,61.6
,81531172,2016,2,8,Orbico Hungary,su,30.8
,81531172,2016,2,1,Orbico Slovenia,su,61.6
,81531172,2016,2,8,Orbico Slovenia,su,369.61
,81531172,2016,2,15,Orbico Slovenia,su,30.8
,81531172,2016,2,22,Orbico Slovenia,su,215.6
,81531172,2016,2,15,PK Solvent Czech Rep.,su,262.05
,81531172,2016,2,1,PK Solvent Slovak Rep.,su,30.8
,81531172,2016,2,15,PK Solvent Slovak Rep.,su,30.8
,81531172,2016,2,1,ROSSMANN POLAND [2000410801],su,338.81
,81531172,2016,2,8,ROSSMANN POLAND [2000410801],su,523.61
,81531172,2016,2,22,ROSSMANN POLAND [2000410801],su,123.2
,81531172,2016,2,22,Rossmann Czech Rep.,su,30.8
,81531172,2016,2,1,Rossmann Hungary,su,79.2
,81531172,2016,2,8,Rossmann Hungary,su,52.8
,81531172,2016,2,22,Rossmann Hungary,su,79.2
,81531172,2016,2,1,SELGROS POLAND [2000341203],su,255.21
,81531172,2016,2,8,SELGROS POLAND [2000341203],su,259.61
,81531172,2016,2,15,SELGROS POLAND [2000341203],su,35.2
,81531172,2016,2,31,SELGROS POLAND [2000341203],su,35.2
,81531172,2016,2,8,Spar Croatia,su,37.65
,81531172,2016,2,1,Spar Hungary,su,30.8
,81531172,2016,2,15,Spar Hungary,su,30.8
,81531172,2016,2,1,TESCO POLAND [2000438544],su,523.61
,81531172,2016,2,8,TESCO POLAND [2000438544],su,184.8
,81531172,2016,2,15,TESCO POLAND [2000438544],su,123.2
,81531172,2016,2,22,TESCO POLAND [2000438544],su,92.4
,81531172,2016,2,31,TESCO POLAND [2000438544],su,92.4
,81531172,2016,2,1,Tesco Czech Rep.,su,37.65
,81531172,2016,2,8,Tesco Czech Rep.,su,48.4
,81531172,2016,2,15,Tesco Czech Rep.,su,80.67
,81531172,2016,2,22,Tesco Czech Rep.,su,86.05
,81531172,2016,2,1,Tesco Slovak Rep.,su,47.91
,81531172,2016,2,8,Tesco Slovak Rep.,su,52.31
,81531172,2016,2,15,Tesco Slovak Rep.,su,17.11
,81531172,2016,2,22,Tesco Slovak Rep.,su,5.38
,81531172,2016,2,31,Tesco Slovak Rep.,su,14.18
,81531177,2016,2,8,Ahold Czech Rep.,su,91.46
,81531177,2016,2,22,Ahold Czech Rep.,su,121.95
,81531177,2016,2,1,Auchan Hungary,su,60.98
,81531177,2016,2,15,BALTIC LOGISTIC SOLUTIONS [2002785938],su,91.46
,81531177,2016,2,15,Billa Croatia,su,18.67
,81531177,2016,2,1,CARREFOUR POLAND [2000551514],su,91.46
,81531177,2016,2,8,CARREFOUR POLAND [2000551514],su,52.26
,81531177,2016,2,15,CARREFOUR POLAND [2000551514],su,78.4
,81531177,2016,2,8,Drogerie Markt Croatia,su,243.9
,81531177,2016,2,15,Drogerie Markt Croatia,su,121.95
,81531177,2016,2,31,Drogerie Markt Croatia,su,121.95
,81531177,2016,2,1,Drogerie Markt Hungary,su,243.9
,81531177,2016,2,8,Drogerie Markt Hungary,su,182.93
,81531177,2016,2,15,Drogerie Markt Hungary,su,396.34
,81531177,2016,2,22,Drogerie Markt Hungary,su,30.49
,81531177,2016,2,8,Konzum Croatia,su,182.93
,81531177,2016,2,1,Metro Slovak Rep.,su,40.44
,81531177,2016,2,8,Metro Slovak Rep.,su,6.22
,81531177,2016,2,15,Metro Slovak Rep.,su,16.18
,81531177,2016,2,22,Metro Slovak Rep.,su,5.6
,81531177,2016,2,8,NAVO POLAND DISTRIBUTOR [2000561397],su,30.49
,81531177,2016,2,1,Orbico Hungary,su,30.49
,81531177,2016,2,8,Orbico Hungary,su,60.98
,81531177,2016,2,15,Orbico Hungary,su,30.49
,81531177,2016,2,22,Orbico Hungary,su,30.49
,81531177,2016,2,1,Orbico Slovenia,su,65.33
,81531177,2016,2,15,Orbico Slovenia,su,91.46
,81531177,2016,2,22,Orbico Slovenia,su,91.46
,81531177,2016,2,1,PK Solvent Czech Rep.,su,65.33
,81531177,2016,2,8,PK Solvent Czech Rep.,su,8.71
,81531177,2016,2,15,PK Solvent Czech Rep.,su,30.49
,81531177,2016,2,22,PK Solvent Czech Rep.,su,43.55
,81531177,2016,2,31,PK Solvent Czech Rep.,su,30.49
,81531177,2016,2,22,PK Solvent Slovak Rep.,su,0.62
,81531177,2016,2,8,PMI POLAND [2000876714],su,60.98
,81531177,2016,2,8,SANITEX ESTONIA [2002730421],su,30.49
,81531177,2016,2,1,TESCO POLAND [2000438544],su,60.98
,81531177,2016,2,22,TESCO POLAND [2000438544],su,60.98
,81531177,2016,2,1,Tesco Czech Rep.,su,11.82
,81531177,2016,2,8,Tesco Czech Rep.,su,6.22
,81531177,2016,2,15,Tesco Czech Rep.,su,12.44
,81531177,2016,2,22,Tesco Czech Rep.,su,13.69
,81531177,2016,2,8,Tesco Hungary,su,30.49
,81531177,2016,2,15,Tesco Hungary,su,30.49
,81531177,2016,2,22,Tesco Hungary,su,91.46
,81531177,2016,2,31,Tesco Hungary,su,60.98
,81531177,2016,2,1,Tesco Slovak Rep.,su,20.53
,81531177,2016,2,8,Tesco Slovak Rep.,su,18.04
,81531177,2016,2,15,Tesco Slovak Rep.,su,24.89
,81531177,2016,2,22,Tesco Slovak Rep.,su,8.71
,81531177,2016,2,31,Tesco Slovak Rep.,su,9.96
,81547290,2016,2,15,BALTIC LOGISTIC SOLUTIONS [2002785938],su,200.01
,81547282,2016,2,1,BALTIC LOGISTIC SOLUTIONS [2002785938],su,240.01
,81547282,2016,2,15,BALTIC LOGISTIC SOLUTIONS [2002785938],su,100.01
,81547282,2016,2,1,SANITEX ESTONIA [2002730421],su,40
,81547282,2016,2,15,SANITEX ESTONIA [2002730421],su,80
,81547282,2016,2,22,SANITEX ESTONIA [2002730421],su,80
,81547282,2016,2,15,SANITEX LITHUANIA [2002730423],su,20
,81547282,2016,2,22,SANITEX LITHUANIA [2002730423],su,20
,81547286,2016,2,15,SANITEX ESTONIA [2002730421],su,41.6
,81547286,2016,2,22,SANITEX ESTONIA [2002730421],su,20.8
,81547291,2016,2,15,BALTIC LOGISTIC SOLUTIONS [2002785938],su,582.42
,81547291,2016,2,8,CARREFOUR POLAND [2000551514],su,1393.65
,81547291,2016,2,1,Globus Czech Rep.,su,124.8
,81547291,2016,2,8,Globus Czech Rep.,su,124.8
,81547291,2016,2,1,NAVO POLAND DISTRIBUTOR [2000561397],su,20.8
,81547291,2016,2,8,NAVO POLAND DISTRIBUTOR [2000561397],su,83.2
,81547291,2016,2,22,NAVO POLAND DISTRIBUTOR [2000561397],su,41.6
,81547283,2016,2,1,AUCHAN POLAND [2000422074],su,69.34
,81547283,2016,2,8,AUCHAN POLAND [2000422074],su,17.33
,81547283,2016,2,15,AUCHAN POLAND [2000422074],su,34.67
,81547283,2016,2,22,AUCHAN POLAND [2000422074],su,52
,81547283,2016,2,31,AUCHAN POLAND [2000422074],su,86.67
,81547283,2016,2,31,Ahold Czech Rep.,su,173.34
,81547283,2016,2,1,Auchan Hungary,su,4.62
,81547283,2016,2,8,Auchan Hungary,su,3.47
,81547283,2016,2,22,Auchan Hungary,su,5.2
,81547283,2016,2,31,Auchan Hungary,su,0.58
,81547283,2016,2,1,BALTIC LOGISTIC SOLUTIONS [2002785938],su,1161.38
,81547283,2016,2,8,BALTIC LOGISTIC SOLUTIONS [2002785938],su,34.67
,81547283,2016,2,15,BALTIC LOGISTIC SOLUTIONS [2002785938],su,260.01
,81547283,2016,2,22,BALTIC LOGISTIC SOLUTIONS [2002785938],su,86.67
,81547283,2016,2,1,Billa Croatia,su,17.33
,81547283,2016,2,1,"Billa, s.r.o Slovak Rep.",su,17.33
,81547283,2016,2,8,"Billa, s.r.o Slovak Rep.",su,52
,81547283,2016,2,22,"Billa, s.r.o Slovak Rep.",su,17.33
,81547283,2016,2,1,CARREFOUR POLAND [2000551514],su,34.67
,81547283,2016,2,8,CARREFOUR POLAND [2000551514],su,34.67
,81547283,2016,2,31,CARREFOUR POLAND [2000551514],su,17.33
,81547283,2016,2,1,Drogerie Markt Croatia,su,34.67
,81547283,2016,2,8,Drogerie Markt Croatia,su,17.33
,81547283,2016,2,15,Drogerie Markt Croatia,su,86.67
,81547283,2016,2,15,Drogerie Markt Czech Rep.,su,294.68
,81547283,2016,2,8,Drogerie Markt Hungary,su,17.33
,81547283,2016,2,15,Drogerie Markt Hungary,su,34.67
,81547283,2016,2,22,Drogerie Markt Hungary,su,34.67
,81547283,2016,2,31,Drogerie Markt Hungary,su,86.67
,81547283,2016,2,15,Drogerie Markt Slovak Rep.,su,17.33
,81547283,2016,2,22,Drogerie Markt Slovak Rep.,su,69.34
,81547283,2016,2,22,Esa Logistika s.r.o. Slovak Re,su,34.67
,81547283,2016,2,8,HEBE POLAND [2002685311],su,69.34
,81547283,2016,2,1,KAUFLAND POLAND MARKETY [2000571507],su,1300.05
,81547283,2016,2,1,Kaufland Czech Rep.,su,34.67
,81547283,2016,2,8,Kaufland Czech Rep.,su,31.2
,81547283,2016,2,15,Kaufland Czech Rep.,su,58.94
,81547283,2016,2,8,Krajcik Emil Slovak Rep.,su,17.33
,81547283,2016,2,8,LE CLERC POLAND [2000519165],su,17.33
,81547283,2016,2,31,LE CLERC POLAND [2000519165],su,17.33
,81547283,2016,2,1,Makro Czech Rep.,su,10.4
,81547283,2016,2,8,Makro Czech Rep.,su,0.58
,81547283,2016,2,15,Makro Czech Rep.,su,5.2
,81547283,2016,2,22,Makro Czech Rep.,su,1.16
,81547283,2016,2,1,Metro Hungary,su,34.67
,81547283,2016,2,1,Metro Slovak Rep.,su,13.29
,81547283,2016,2,15,Metro Slovak Rep.,su,3.47
,81547283,2016,2,22,Metro Slovak Rep.,su,5.78
,81547283,2016,2,1,Muller Drogeria Hungary,su,69.34
,81547283,2016,2,15,Muller Drogeria Hungary,su,17.33
,81547283,2016,2,22,Muller Drogeria Hungary,su,17.33
,81547283,2016,2,8,NAVO POLAND DISTRIBUTOR [2000561397],su,69.34
,81547283,2016,2,15,NAVO POLAND DISTRIBUTOR [2000561397],su,17.33
,81547283,2016,2,22,NAVO POLAND DISTRIBUTOR [2000561397],su,138.67
,81547283,2016,2,22,Orbico Croatia,su,34.67
,81547283,2016,2,1,Orbico Hungary,su,17.33
,81547283,2016,2,22,Orbico Hungary,su,17.33
,81547283,2016,2,1,Orbico Slovenia,su,34.67
,81547283,2016,2,22,Orbico Slovenia,su,34.67
,81547283,2016,2,1,PK Solvent Czech Rep.,su,17.33
,81547283,2016,2,8,PK Solvent Czech Rep.,su,17.33
,81547283,2016,2,22,PK Solvent Czech Rep.,su,34.67
,81547283,2016,2,31,PK Solvent Czech Rep.,su,34.67
,81547283,2016,2,1,PK Solvent Slovak Rep.,su,40.45
,81547283,2016,2,8,PK Solvent Slovak Rep.,su,17.33
,81547283,2016,2,15,PK Solvent Slovak Rep.,su,17.33
,81547283,2016,2,1,ROSSMANN POLAND [2000410801],su,294.68
,81547283,2016,2,8,ROSSMANN POLAND [2000410801],su,260.01
,81547283,2016,2,15,ROSSMANN POLAND [2000410801],su,225.34
,81547283,2016,2,22,ROSSMANN POLAND [2000410801],su,312.01
,81547283,2016,2,1,Rossmann Hungary,su,34.67
,81547283,2016,2,22,Rossmann Hungary,su,104
,81547283,2016,2,1,SANITEX ESTONIA [2002730421],su,173.34
,81547283,2016,2,8,SANITEX ESTONIA [2002730421],su,260.01
,81547283,2016,2,15,SANITEX ESTONIA [2002730421],su,121.34
,81547283,2016,2,22,SANITEX ESTONIA [2002730421],su,104
,81547283,2016,2,22,SANITEX LITHUANIA [2002730423],su,34.67
,81547283,2016,2,8,Spar Croatia,su,17.33
,81547283,2016,2,1,Spar Hungary,su,52
,81547283,2016,2,15,Spar Hungary,su,17.33
,81547283,2016,2,1,TARKON [2002103008],su,17.33
,81547283,2016,2,1,TESCO POLAND [2000438544],su,346.68
,81547283,2016,2,8,TESCO POLAND [2000438544],su,329.35
,81547283,2016,2,15,TESCO POLAND [2000438544],su,34.67
,81547283,2016,2,1,Tesco Czech Rep.,su,69.34
,81547283,2016,2,8,Tesco Czech Rep.,su,17.33
,81547283,2016,2,1,Tesco Hungary,su,17.33
,81547283,2016,2,8,Tesco Hungary,su,52
,81547283,2016,2,1,Tesco Slovak Rep.,su,30.05
,81547283,2016,2,8,Tesco Slovak Rep.,su,219.56
,81547283,2016,2,15,Tesco Slovak Rep.,su,119.6
,81547283,2016,2,31,Tesco Slovak Rep.,su,1.73
,81547287,2016,2,1,AUCHAN POLAND [2000422074],su,24.53
,81547287,2016,2,22,AUCHAN POLAND [2000422074],su,19.2
,81547287,2016,2,31,AUCHAN POLAND [2000422074],su,9.6
,81547287,2016,2,8,Ahold Czech Rep.,su,38.4
,81547287,2016,2,1,BALTIC LOGISTIC SOLUTIONS [2002785938],su,19.2
,81547287,2016,2,15,BALTIC LOGISTIC SOLUTIONS [2002785938],su,19.2
,81547287,2016,2,31,BALTIC LOGISTIC SOLUTIONS [2002785938],su,38.4
,81547287,2016,2,1,Drogerie Markt Slovak Rep.,su,19.2
,81547287,2016,2,22,Drogerie Markt Slovak Rep.,su,57.6
,81547287,2016,2,1,KAUFLAND POLAND MARKETY [2000571507],su,19.2
,81547287,2016,2,8,KAUFLAND POLAND MARKETY [2000571507],su,38.4
,81547287,2016,2,15,KAUFLAND POLAND MARKETY [2000571507],su,19.2
,81547287,2016,2,8,Krajcik Emil Slovak Rep.,su,19.2
,81547287,2016,2,1,LE CLERC POLAND [2000519165],su,19.2
,81547287,2016,2,15,LE CLERC POLAND [2000519165],su,19.2
,81547287,2016,2,8,MAKRO POLAND [2000341202],su,1.6
,81547287,2016,2,15,MAKRO POLAND [2000341202],su,4.27
,81547287,2016,2,22,MAKRO POLAND [2000341202],su,1.07
,81547287,2016,2,31,MAKRO POLAND [2000341202],su,1.07
,81547287,2016,2,8,Makro Czech Rep.,su,0.53
,81547287,2016,2,8,Metro Slovak Rep.,su,1.07
,81547287,2016,2,8,NAVO POLAND DISTRIBUTOR [2000561397],su,19.2
,81547287,2016,2,8,Orbico Slovenia,su,19.2
,81547287,2016,2,22,Orbico Slovenia,su,57.6
,81547287,2016,2,8,PMI POLAND [2000876714],su,9.6
,81547287,2016,2,1,POLOMARKET [2001667636],su,38.4
,81547287,2016,2,22,POLOMARKET [2001667636],su,19.2
,81547287,2016,2,1,ROSSMANN POLAND [2000410801],su,230.39
,81547287,2016,2,8,ROSSMANN POLAND [2000410801],su,211.19
,81547287,2016,2,15,ROSSMANN POLAND [2000410801],su,153.6
,81547287,2016,2,22,ROSSMANN POLAND [2000410801],su,287.99
,81547287,2016,2,1,SANITEX ESTONIA [2002730421],su,38.4
,81547287,2016,2,8,SANITEX ESTONIA [2002730421],su,57.6
,81547287,2016,2,22,SANITEX ESTONIA [2002730421],su,57.6
,81547287,2016,2,15,SANITEX LITHUANIA [2002730423],su,19.2
,81547287,2016,2,8,SELGROS POLAND [2000341203],su,56
,81547287,2016,2,15,SELGROS POLAND [2000341203],su,17.07
,81547287,2016,2,22,SELGROS POLAND [2000341203],su,6.93
,81547287,2016,2,22,TARKON [2002103008],su,4.8
,81547287,2016,2,1,TESCO POLAND [2000438544],su,38.4
,81547287,2016,2,8,TESCO POLAND [2000438544],su,19.2
,81547287,2016,2,15,TESCO POLAND [2000438544],su,38.4
,81547287,2016,2,22,TESCO POLAND [2000438544],su,115.2
,81547287,2016,2,31,TESCO POLAND [2000438544],su,76.8
,81547287,2016,2,1,Tesco Czech Rep.,su,8
,81547287,2016,2,8,Tesco Czech Rep.,su,5.87
,81547287,2016,2,15,Tesco Czech Rep.,su,12.8
,81547287,2016,2,1,Tesco Slovak Rep.,su,3.73
,81547287,2016,2,8,Tesco Slovak Rep.,su,12.27
,81547287,2016,2,15,Tesco Slovak Rep.,su,3.73
,81547292,2016,2,15,Auchan Hungary,su,1.6
,81547292,2016,2,22,Auchan Hungary,su,30.4
,81547292,2016,2,31,Auchan Hungary,su,0.53
,81547292,2016,2,8,BALTIC LOGISTIC SOLUTIONS [2002785938],su,615.96
,81547292,2016,2,15,BALTIC LOGISTIC SOLUTIONS [2002785938],su,18.67
,81547292,2016,2,1,CARREFOUR POLAND [2000551514],su,1418.58
,81547292,2016,2,8,CARREFOUR POLAND [2000551514],su,223.99
,81547292,2016,2,8,Esa Logistika s.r.o. Slovak Re,su,7.47
,81547292,2016,2,1,Globus Czech Rep.,su,111.99
,81547292,2016,2,8,Globus Czech Rep.,su,186.66
,81547292,2016,2,15,Globus Czech Rep.,su,56
,81547292,2016,2,22,Globus Czech Rep.,su,18.67
,81547292,2016,2,1,NAVO POLAND DISTRIBUTOR [2000561397],su,37.33
,81547292,2016,2,8,NAVO POLAND DISTRIBUTOR [2000561397],su,74.66
,81547292,2016,2,22,NAVO POLAND DISTRIBUTOR [2000561397],su,56
,81547292,2016,2,8,Orbico Hungary,su,18.67
,81547292,2016,2,1,PK Solvent Czech Rep.,su,82.13
,81547292,2016,2,8,PK Solvent Czech Rep.,su,18.67
,81547292,2016,2,15,PK Solvent Czech Rep.,su,37.33
,81547292,2016,2,22,PK Solvent Czech Rep.,su,37.33
,81547292,2016,2,1,Tesco Hungary,su,37.33
,81547292,2016,2,8,Tesco Hungary,su,78.4
,81547284,2016,2,1,AUCHAN POLAND [2000422074],su,74.66
,81547284,2016,2,8,AUCHAN POLAND [2000422074],su,74.66
,81547284,2016,2,15,AUCHAN POLAND [2000422074],su,130.66
,81547284,2016,2,22,AUCHAN POLAND [2000422074],su,74.66
,81547284,2016,2,31,AUCHAN POLAND [2000422074],su,167.99
,81547284,2016,2,31,Ahold Czech Rep.,su,242.65
,81547284,2016,2,1,Auchan Hungary,su,2.67
